"time_steps","peach-sweep-10 - _step","peach-sweep-10 - _step__MIN","peach-sweep-10 - _step__MAX","peach-sweep-10 - episode_waypoints_percent_mean","peach-sweep-10 - episode_waypoints_percent_mean__MIN","peach-sweep-10 - episode_waypoints_percent_mean__MAX","exalted-sweep-9 - _step","exalted-sweep-9 - _step__MIN","exalted-sweep-9 - _step__MAX","exalted-sweep-9 - episode_waypoints_percent_mean","exalted-sweep-9 - episode_waypoints_percent_mean__MIN","exalted-sweep-9 - episode_waypoints_percent_mean__MAX","balmy-sweep-8 - _step","balmy-sweep-8 - _step__MIN","balmy-sweep-8 - _step__MAX","balmy-sweep-8 - episode_waypoints_percent_mean","balmy-sweep-8 - episode_waypoints_percent_mean__MIN","balmy-sweep-8 - episode_waypoints_percent_mean__MAX","still-sweep-7 - _step","still-sweep-7 - _step__MIN","still-sweep-7 - _step__MAX","still-sweep-7 - episode_waypoints_percent_mean","still-sweep-7 - episode_waypoints_percent_mean__MIN","still-sweep-7 - episode_waypoints_percent_mean__MAX","graceful-sweep-6 - _step","graceful-sweep-6 - _step__MIN","graceful-sweep-6 - _step__MAX","graceful-sweep-6 - episode_waypoints_percent_mean","graceful-sweep-6 - episode_waypoints_percent_mean__MIN","graceful-sweep-6 - episode_waypoints_percent_mean__MAX","lively-sweep-5 - _step","lively-sweep-5 - _step__MIN","lively-sweep-5 - _step__MAX","lively-sweep-5 - episode_waypoints_percent_mean","lively-sweep-5 - episode_waypoints_percent_mean__MIN","lively-sweep-5 - episode_waypoints_percent_mean__MAX","astral-sweep-4 - _step","astral-sweep-4 - _step__MIN","astral-sweep-4 - _step__MAX","astral-sweep-4 - episode_waypoints_percent_mean","astral-sweep-4 - episode_waypoints_percent_mean__MIN","astral-sweep-4 - episode_waypoints_percent_mean__MAX","light-sweep-3 - _step","light-sweep-3 - _step__MIN","light-sweep-3 - _step__MAX","light-sweep-3 - episode_waypoints_percent_mean","light-sweep-3 - episode_waypoints_percent_mean__MIN","light-sweep-3 - episode_waypoints_percent_mean__MAX","eternal-sweep-2 - _step","eternal-sweep-2 - _step__MIN","eternal-sweep-2 - _step__MAX","eternal-sweep-2 - episode_waypoints_percent_mean","eternal-sweep-2 - episode_waypoints_percent_mean__MIN","eternal-sweep-2 - episode_waypoints_percent_mean__MAX","hardy-sweep-1 - _step","hardy-sweep-1 - _step__MIN","hardy-sweep-1 - _step__MAX","hardy-sweep-1 - episode_waypoints_percent_mean","hardy-sweep-1 - episode_waypoints_percent_mean__MIN","hardy-sweep-1 - episode_waypoints_percent_mean__MAX"
"365000","18250","18250","18250","0.7963636363636364","0.7963636363636364","0.7963636363636364","18250","18250","18250","0.8254545454545454","0.8254545454545454","0.8254545454545454","18250","18250","18250","0.8218181818181818","0.8218181818181818","0.8218181818181818","18250","18250","18250","0.8109090909090909","0.8109090909090909","0.8109090909090909","18250","18250","18250","0.8145454545454546","0.8145454545454546","0.8145454545454546","18250","18250","18250","0.8145454545454546","0.8145454545454546","0.8145454545454546","18250","18250","18250","0.8218181818181818","0.8218181818181818","0.8218181818181818","18250","18250","18250","0.8290909090909091","0.8290909090909091","0.8290909090909091","18250","18250","18250","0.8254545454545454","0.8254545454545454","0.8254545454545454","18250","18250","18250","0.8654545454545455","0.8654545454545455","0.8654545454545455"
"365500","18275","18275","18275","0.8290909090909092","0.8290909090909092","0.8290909090909092","18275","18275","18275","0.8363636363636364","0.8363636363636364","0.8363636363636364","18275","18275","18275","0.8218181818181818","0.8218181818181818","0.8218181818181818","18275","18275","18275","0.7890909090909091","0.7890909090909091","0.7890909090909091","18275","18275","18275","0.8145454545454546","0.8145454545454546","0.8145454545454546","18275","18275","18275","0.8218181818181818","0.8218181818181818","0.8218181818181818","18275","18275","18275","0.850909090909091","0.850909090909091","0.850909090909091","18275","18275","18275","0.8218181818181818","0.8218181818181818","0.8218181818181818","18275","18275","18275","0.84","0.84","0.84","18275","18275","18275","0.8363636363636364","0.8363636363636364","0.8363636363636364"
"366000","18300","18300","18300","0.8545454545454545","0.8545454545454545","0.8545454545454545","18300","18300","18300","0.8436363636363636","0.8436363636363636","0.8436363636363636","18300","18300","18300","0.8290909090909092","0.8290909090909092","0.8290909090909092","18300","18300","18300","0.8072727272727271","0.8072727272727271","0.8072727272727271","18300","18300","18300","0.8400000000000002","0.8400000000000002","0.8400000000000002","18300","18300","18300","0.8545454545454545","0.8545454545454545","0.8545454545454545","18300","18300","18300","0.8581818181818183","0.8581818181818183","0.8581818181818183","18300","18300","18300","0.8109090909090909","0.8109090909090909","0.8109090909090909","18300","18300","18300","0.850909090909091","0.850909090909091","0.850909090909091","18300","18300","18300","0.8290909090909091","0.8290909090909091","0.8290909090909091"
"366500","18325","18325","18325","0.8327272727272726","0.8327272727272726","0.8327272727272726","18325","18325","18325","0.8290909090909092","0.8290909090909092","0.8290909090909092","18325","18325","18325","0.8254545454545453","0.8254545454545453","0.8254545454545453","18325","18325","18325","0.8109090909090909","0.8109090909090909","0.8109090909090909","18325","18325","18325","0.8290909090909091","0.8290909090909091","0.8290909090909091","18325","18325","18325","0.8581818181818182","0.8581818181818182","0.8581818181818182","18325","18325","18325","0.84","0.84","0.84","18325","18325","18325","0.8254545454545454","0.8254545454545454","0.8254545454545454","18325","18325","18325","0.869090909090909","0.869090909090909","0.869090909090909","18325","18325","18325","0.8327272727272726","0.8327272727272726","0.8327272727272726"
"367000","18350","18350","18350","0.8036363636363636","0.8036363636363636","0.8036363636363636","18350","18350","18350","0.7927272727272728","0.7927272727272728","0.7927272727272728","18350","18350","18350","0.8290909090909092","0.8290909090909092","0.8290909090909092","18350","18350","18350","0.8254545454545454","0.8254545454545454","0.8254545454545454","18350","18350","18350","0.8109090909090909","0.8109090909090909","0.8109090909090909","18350","18350","18350","0.8254545454545454","0.8254545454545454","0.8254545454545454","18350","18350","18350","0.8254545454545454","0.8254545454545454","0.8254545454545454","18350","18350","18350","0.8327272727272728","0.8327272727272728","0.8327272727272728","18350","18350","18350","0.84","0.84","0.84","18350","18350","18350","0.84","0.84","0.84"
"367500","18375","18375","18375","0.7927272727272726","0.7927272727272726","0.7927272727272726","18375","18375","18375","0.8000000000000002","0.8000000000000002","0.8000000000000002","18375","18375","18375","0.8181818181818181","0.8181818181818181","0.8181818181818181","18375","18375","18375","0.8254545454545454","0.8254545454545454","0.8254545454545454","18375","18375","18375","0.8036363636363636","0.8036363636363636","0.8036363636363636","18375","18375","18375","0.8327272727272728","0.8327272727272728","0.8327272727272728","18375","18375","18375","0.8472727272727273","0.8472727272727273","0.8472727272727273","18375","18375","18375","0.8436363636363636","0.8436363636363636","0.8436363636363636","18375","18375","18375","0.8254545454545454","0.8254545454545454","0.8254545454545454","18375","18375","18375","0.8545454545454545","0.8545454545454545","0.8545454545454545"
"368000","18400","18400","18400","0.8363636363636364","0.8363636363636364","0.8363636363636364","18400","18400","18400","0.8509090909090908","0.8509090909090908","0.8509090909090908","18400","18400","18400","0.8363636363636364","0.8363636363636364","0.8363636363636364","18400","18400","18400","0.8581818181818183","0.8581818181818183","0.8581818181818183","18400","18400","18400","0.8327272727272726","0.8327272727272726","0.8327272727272726","18400","18400","18400","0.8545454545454545","0.8545454545454545","0.8545454545454545","18400","18400","18400","0.8363636363636364","0.8363636363636364","0.8363636363636364","18400","18400","18400","0.8181818181818182","0.8181818181818182","0.8181818181818182","18400","18400","18400","0.8181818181818181","0.8181818181818181","0.8181818181818181","18400","18400","18400","0.8618181818181818","0.8618181818181818","0.8618181818181818"
"368500","18425","18425","18425","0.8472727272727273","0.8472727272727273","0.8472727272727273","18425","18425","18425","0.8545454545454545","0.8545454545454545","0.8545454545454545","18425","18425","18425","0.8218181818181819","0.8218181818181819","0.8218181818181819","18425","18425","18425","0.8327272727272726","0.8327272727272726","0.8327272727272726","18425","18425","18425","0.8363636363636364","0.8363636363636364","0.8363636363636364","18425","18425","18425","0.8581818181818182","0.8581818181818182","0.8581818181818182","18425","18425","18425","0.8254545454545454","0.8254545454545454","0.8254545454545454","18425","18425","18425","0.8363636363636364","0.8363636363636364","0.8363636363636364","18425","18425","18425","0.8218181818181819","0.8218181818181819","0.8218181818181819","18425","18425","18425","0.8290909090909091","0.8290909090909091","0.8290909090909091"
"369000","18450","18450","18450","0.8290909090909092","0.8290909090909092","0.8290909090909092","18450","18450","18450","0.8254545454545454","0.8254545454545454","0.8254545454545454","18450","18450","18450","0.8072727272727274","0.8072727272727274","0.8072727272727274","18450","18450","18450","0.8072727272727274","0.8072727272727274","0.8072727272727274","18450","18450","18450","0.8218181818181818","0.8218181818181818","0.8218181818181818","18450","18450","18450","0.8218181818181818","0.8218181818181818","0.8218181818181818","18450","18450","18450","0.8218181818181819","0.8218181818181819","0.8218181818181819","18450","18450","18450","0.8363636363636364","0.8363636363636364","0.8363636363636364","18450","18450","18450","0.7890909090909092","0.7890909090909092","0.7890909090909092","18450","18450","18450","0.8218181818181818","0.8218181818181818","0.8218181818181818"
"369500","18475","18475","18475","0.8472727272727273","0.8472727272727273","0.8472727272727273","18475","18475","18475","0.8","0.8","0.8","18475","18475","18475","0.8181818181818182","0.8181818181818182","0.8181818181818182","18475","18475","18475","0.7963636363636364","0.7963636363636364","0.7963636363636364","18475","18475","18475","0.8254545454545454","0.8254545454545454","0.8254545454545454","18475","18475","18475","0.8181818181818182","0.8181818181818182","0.8181818181818182","18475","18475","18475","0.8363636363636364","0.8363636363636364","0.8363636363636364","18475","18475","18475","0.8254545454545454","0.8254545454545454","0.8254545454545454","18475","18475","18475","0.8","0.8","0.8","18475","18475","18475","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"370000","18500","18500","18500","0.8145454545454546","0.8145454545454546","0.8145454545454546","18500","18500","18500","0.7927272727272728","0.7927272727272728","0.7927272727272728","18500","18500","18500","0.8181818181818181","0.8181818181818181","0.8181818181818181","18500","18500","18500","0.8145454545454546","0.8145454545454546","0.8145454545454546","18500","18500","18500","0.8254545454545454","0.8254545454545454","0.8254545454545454","18500","18500","18500","0.8254545454545454","0.8254545454545454","0.8254545454545454","18500","18500","18500","0.8145454545454546","0.8145454545454546","0.8145454545454546","18500","18500","18500","0.8036363636363636","0.8036363636363636","0.8036363636363636","18500","18500","18500","0.8181818181818182","0.8181818181818182","0.8181818181818182","18500","18500","18500","0.8363636363636364","0.8363636363636364","0.8363636363636364"
"370500","18525","18525","18525","0.770909090909091","0.770909090909091","0.770909090909091","18525","18525","18525","0.8036363636363636","0.8036363636363636","0.8036363636363636","18525","18525","18525","0.84","0.84","0.84","18525","18525","18525","0.8254545454545454","0.8254545454545454","0.8254545454545454","18525","18525","18525","0.8036363636363636","0.8036363636363636","0.8036363636363636","18525","18525","18525","0.8036363636363636","0.8036363636363636","0.8036363636363636","18525","18525","18525","0.8218181818181819","0.8218181818181819","0.8218181818181819","18525","18525","18525","0.8036363636363636","0.8036363636363636","0.8036363636363636","18525","18525","18525","0.8472727272727273","0.8472727272727273","0.8472727272727273","18525","18525","18525","0.84","0.84","0.84"
"371000","18550","18550","18550","0.7563636363636363","0.7563636363636363","0.7563636363636363","18550","18550","18550","0.8472727272727272","0.8472727272727272","0.8472727272727272","18550","18550","18550","0.8436363636363636","0.8436363636363636","0.8436363636363636","18550","18550","18550","0.8218181818181819","0.8218181818181819","0.8218181818181819","18550","18550","18550","0.84","0.84","0.84","18550","18550","18550","0.8036363636363636","0.8036363636363636","0.8036363636363636","18550","18550","18550","0.84","0.84","0.84","18550","18550","18550","0.8036363636363636","0.8036363636363636","0.8036363636363636","18550","18550","18550","0.8399999999999999","0.8399999999999999","0.8399999999999999","18550","18550","18550","0.8545454545454545","0.8545454545454545","0.8545454545454545"
"371500","18575","18575","18575","0.7818181818181817","0.7818181818181817","0.7818181818181817","18575","18575","18575","0.84","0.84","0.84","18575","18575","18575","0.8218181818181818","0.8218181818181818","0.8218181818181818","18575","18575","18575","0.8109090909090909","0.8109090909090909","0.8109090909090909","18575","18575","18575","0.84","0.84","0.84","18575","18575","18575","0.8254545454545454","0.8254545454545454","0.8254545454545454","18575","18575","18575","0.8363636363636364","0.8363636363636364","0.8363636363636364","18575","18575","18575","0.8145454545454546","0.8145454545454546","0.8145454545454546","18575","18575","18575","0.8218181818181819","0.8218181818181819","0.8218181818181819","18575","18575","18575","0.8363636363636364","0.8363636363636364","0.8363636363636364"
"372000","18600","18600","18600","0.7963636363636364","0.7963636363636364","0.7963636363636364","18600","18600","18600","0.8690909090909092","0.8690909090909092","0.8690909090909092","18600","18600","18600","0.8145454545454546","0.8145454545454546","0.8145454545454546","18600","18600","18600","0.8545454545454545","0.8545454545454545","0.8545454545454545","18600","18600","18600","0.8618181818181818","0.8618181818181818","0.8618181818181818","18600","18600","18600","0.8290909090909092","0.8290909090909092","0.8290909090909092","18600","18600","18600","0.8109090909090909","0.8109090909090909","0.8109090909090909","18600","18600","18600","0.8436363636363636","0.8436363636363636","0.8436363636363636","18600","18600","18600","0.84","0.84","0.84","18600","18600","18600","0.8","0.8","0.8"
"372500","18625","18625","18625","0.7963636363636364","0.7963636363636364","0.7963636363636364","18625","18625","18625","0.8872727272727273","0.8872727272727273","0.8872727272727273","18625","18625","18625","0.8181818181818181","0.8181818181818181","0.8181818181818181","18625","18625","18625","0.8363636363636364","0.8363636363636364","0.8363636363636364","18625","18625","18625","0.8472727272727272","0.8472727272727272","0.8472727272727272","18625","18625","18625","0.8181818181818181","0.8181818181818181","0.8181818181818181","18625","18625","18625","0.8327272727272726","0.8327272727272726","0.8327272727272726","18625","18625","18625","0.8363636363636364","0.8363636363636364","0.8363636363636364","18625","18625","18625","0.8654545454545455","0.8654545454545455","0.8654545454545455","18625","18625","18625","0.8036363636363636","0.8036363636363636","0.8036363636363636"
"373000","18650","18650","18650","0.8145454545454546","0.8145454545454546","0.8145454545454546","18650","18650","18650","0.8581818181818183","0.8581818181818183","0.8581818181818183","18650","18650","18650","0.8290909090909091","0.8290909090909091","0.8290909090909091","18650","18650","18650","0.8472727272727273","0.8472727272727273","0.8472727272727273","18650","18650","18650","0.8181818181818182","0.8181818181818182","0.8181818181818182","18650","18650","18650","0.8181818181818182","0.8181818181818182","0.8181818181818182","18650","18650","18650","0.8218181818181819","0.8218181818181819","0.8218181818181819","18650","18650","18650","0.8436363636363636","0.8436363636363636","0.8436363636363636","18650","18650","18650","0.8727272727272727","0.8727272727272727","0.8727272727272727","18650","18650","18650","0.8109090909090909","0.8109090909090909","0.8109090909090909"
"373500","18675","18675","18675","0.8109090909090909","0.8109090909090909","0.8109090909090909","18675","18675","18675","0.8363636363636363","0.8363636363636363","0.8363636363636363","18675","18675","18675","0.8581818181818182","0.8581818181818182","0.8581818181818182","18675","18675","18675","0.8327272727272726","0.8327272727272726","0.8327272727272726","18675","18675","18675","0.8472727272727272","0.8472727272727272","0.8472727272727272","18675","18675","18675","0.8400000000000002","0.8400000000000002","0.8400000000000002","18675","18675","18675","0.84","0.84","0.84","18675","18675","18675","0.8545454545454545","0.8545454545454545","0.8545454545454545","18675","18675","18675","0.850909090909091","0.850909090909091","0.850909090909091","18675","18675","18675","0.8109090909090909","0.8109090909090909","0.8109090909090909"
