"time_steps","snowy-sweep-2 - _step","snowy-sweep-2 - _step__MIN","snowy-sweep-2 - _step__MAX","snowy-sweep-2 - expert_eval_episode_waypoints_percent_mean","snowy-sweep-2 - expert_eval_episode_waypoints_percent_mean__MIN","snowy-sweep-2 - expert_eval_episode_waypoints_percent_mean__MAX","sweet-sweep-9 - _step","sweet-sweep-9 - _step__MIN","sweet-sweep-9 - _step__MAX","sweet-sweep-9 - expert_eval_episode_waypoints_percent_mean","sweet-sweep-9 - expert_eval_episode_waypoints_percent_mean__MIN","sweet-sweep-9 - expert_eval_episode_waypoints_percent_mean__MAX","pleasant-sweep-8 - _step","pleasant-sweep-8 - _step__MIN","pleasant-sweep-8 - _step__MAX","pleasant-sweep-8 - expert_eval_episode_waypoints_percent_mean","pleasant-sweep-8 - expert_eval_episode_waypoints_percent_mean__MIN","pleasant-sweep-8 - expert_eval_episode_waypoints_percent_mean__MAX","apricot-sweep-7 - _step","apricot-sweep-7 - _step__MIN","apricot-sweep-7 - _step__MAX","apricot-sweep-7 - expert_eval_episode_waypoints_percent_mean","apricot-sweep-7 - expert_eval_episode_waypoints_percent_mean__MIN","apricot-sweep-7 - expert_eval_episode_waypoints_percent_mean__MAX","fanciful-sweep-6 - _step","fanciful-sweep-6 - _step__MIN","fanciful-sweep-6 - _step__MAX","fanciful-sweep-6 - expert_eval_episode_waypoints_percent_mean","fanciful-sweep-6 - expert_eval_episode_waypoints_percent_mean__MIN","fanciful-sweep-6 - expert_eval_episode_waypoints_percent_mean__MAX","polished-sweep-5 - _step","polished-sweep-5 - _step__MIN","polished-sweep-5 - _step__MAX","polished-sweep-5 - expert_eval_episode_waypoints_percent_mean","polished-sweep-5 - expert_eval_episode_waypoints_percent_mean__MIN","polished-sweep-5 - expert_eval_episode_waypoints_percent_mean__MAX","sunny-sweep-4 - _step","sunny-sweep-4 - _step__MIN","sunny-sweep-4 - _step__MAX","sunny-sweep-4 - expert_eval_episode_waypoints_percent_mean","sunny-sweep-4 - expert_eval_episode_waypoints_percent_mean__MIN","sunny-sweep-4 - expert_eval_episode_waypoints_percent_mean__MAX","earthy-sweep-3 - _step","earthy-sweep-3 - _step__MIN","earthy-sweep-3 - _step__MAX","earthy-sweep-3 - expert_eval_episode_waypoints_percent_mean","earthy-sweep-3 - expert_eval_episode_waypoints_percent_mean__MIN","earthy-sweep-3 - expert_eval_episode_waypoints_percent_mean__MAX","pious-sweep-2 - _step","pious-sweep-2 - _step__MIN","pious-sweep-2 - _step__MAX","pious-sweep-2 - expert_eval_episode_waypoints_percent_mean","pious-sweep-2 - expert_eval_episode_waypoints_percent_mean__MIN","pious-sweep-2 - expert_eval_episode_waypoints_percent_mean__MAX","rich-sweep-1 - _step","rich-sweep-1 - _step__MIN","rich-sweep-1 - _step__MAX","rich-sweep-1 - expert_eval_episode_waypoints_percent_mean","rich-sweep-1 - expert_eval_episode_waypoints_percent_mean__MIN","rich-sweep-1 - expert_eval_episode_waypoints_percent_mean__MAX"
"371200","464","464","464","0.9090909090909091","0.9090909090909091","0.9090909090909091","464","464","464","0.9090909090909091","0.9090909090909091","0.9090909090909091","464","464","464","0.9090909090909091","0.9090909090909091","0.9090909090909091","464","464","464","0.9090909090909091","0.9090909090909091","0.9090909090909091","464","464","464","0.9090909090909091","0.9090909090909091","0.9090909090909091","464","464","464","0.9090909090909091","0.9090909090909091","0.9090909090909091","464","464","464","0.9090909090909091","0.9090909090909091","0.9090909090909091","464","464","464","0.9090909090909091","0.9090909090909091","0.9090909090909091","464","464","464","0.9090909090909091","0.9090909090909091","0.9090909090909091","464","464","464","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"372800","466","466","466","0.9090909090909091","0.9090909090909091","0.9090909090909091","466","466","466","0.9090909090909091","0.9090909090909091","0.9090909090909091","466","466","466","0.9090909090909091","0.9090909090909091","0.9090909090909091","466","466","466","0.9090909090909091","0.9090909090909091","0.9090909090909091","466","466","466","0.9090909090909091","0.9090909090909091","0.9090909090909091","466","466","466","0.9090909090909091","0.9090909090909091","0.9090909090909091","466","466","466","0.9090909090909091","0.9090909090909091","0.9090909090909091","466","466","466","0.9090909090909091","0.9090909090909091","0.9090909090909091","466","466","466","0.9090909090909091","0.9090909090909091","0.9090909090909091","466","466","466","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"374400","468","468","468","0.9090909090909091","0.9090909090909091","0.9090909090909091","468","468","468","0.9090909090909091","0.9090909090909091","0.9090909090909091","468","468","468","0.9090909090909091","0.9090909090909091","0.9090909090909091","468","468","468","0.9090909090909091","0.9090909090909091","0.9090909090909091","468","468","468","0.9090909090909091","0.9090909090909091","0.9090909090909091","468","468","468","0.9090909090909091","0.9090909090909091","0.9090909090909091","468","468","468","0.9090909090909091","0.9090909090909091","0.9090909090909091","468","468","468","0.9090909090909091","0.9090909090909091","0.9090909090909091","468","468","468","0.9090909090909091","0.9090909090909091","0.9090909090909091","468","468","468","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"376000","470","470","470","0.9090909090909091","0.9090909090909091","0.9090909090909091","470","470","470","0.9090909090909091","0.9090909090909091","0.9090909090909091","470","470","470","0.9090909090909091","0.9090909090909091","0.9090909090909091","470","470","470","0.9090909090909091","0.9090909090909091","0.9090909090909091","470","470","470","0.9090909090909091","0.9090909090909091","0.9090909090909091","470","470","470","0.9090909090909091","0.9090909090909091","0.9090909090909091","470","470","470","0.9090909090909091","0.9090909090909091","0.9090909090909091","470","470","470","0.9090909090909091","0.9090909090909091","0.9090909090909091","470","470","470","0.9090909090909091","0.9090909090909091","0.9090909090909091","470","470","470","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"377600","472","472","472","0.9090909090909091","0.9090909090909091","0.9090909090909091","472","472","472","0.9090909090909091","0.9090909090909091","0.9090909090909091","472","472","472","0.9090909090909091","0.9090909090909091","0.9090909090909091","472","472","472","0.9090909090909091","0.9090909090909091","0.9090909090909091","472","472","472","0.9090909090909091","0.9090909090909091","0.9090909090909091","472","472","472","0.9090909090909091","0.9090909090909091","0.9090909090909091","472","472","472","0.9090909090909091","0.9090909090909091","0.9090909090909091","472","472","472","0.9090909090909091","0.9090909090909091","0.9090909090909091","472","472","472","0.9090909090909091","0.9090909090909091","0.9090909090909091","472","472","472","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"379200","474","474","474","0.9090909090909091","0.9090909090909091","0.9090909090909091","474","474","474","0.9090909090909091","0.9090909090909091","0.9090909090909091","474","474","474","0.9090909090909091","0.9090909090909091","0.9090909090909091","474","474","474","0.9090909090909091","0.9090909090909091","0.9090909090909091","474","474","474","0.9090909090909091","0.9090909090909091","0.9090909090909091","474","474","474","0.9090909090909091","0.9090909090909091","0.9090909090909091","474","474","474","0.9090909090909091","0.9090909090909091","0.9090909090909091","474","474","474","0.9090909090909091","0.9090909090909091","0.9090909090909091","474","474","474","0.9090909090909091","0.9090909090909091","0.9090909090909091","474","474","474","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"380800","476","476","476","0.9090909090909091","0.9090909090909091","0.9090909090909091","476","476","476","0.9090909090909091","0.9090909090909091","0.9090909090909091","476","476","476","0.9090909090909091","0.9090909090909091","0.9090909090909091","476","476","476","0.9090909090909091","0.9090909090909091","0.9090909090909091","476","476","476","0.9090909090909091","0.9090909090909091","0.9090909090909091","476","476","476","0.9090909090909091","0.9090909090909091","0.9090909090909091","476","476","476","0.9090909090909091","0.9090909090909091","0.9090909090909091","476","476","476","0.9090909090909091","0.9090909090909091","0.9090909090909091","476","476","476","0.9090909090909091","0.9090909090909091","0.9090909090909091","476","476","476","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"382400","478","478","478","0.9090909090909091","0.9090909090909091","0.9090909090909091","478","478","478","0.9090909090909091","0.9090909090909091","0.9090909090909091","478","478","478","0.9090909090909091","0.9090909090909091","0.9090909090909091","478","478","478","0.9090909090909091","0.9090909090909091","0.9090909090909091","478","478","478","0.9090909090909091","0.9090909090909091","0.9090909090909091","478","478","478","0.9090909090909091","0.9090909090909091","0.9090909090909091","478","478","478","0.9090909090909091","0.9090909090909091","0.9090909090909091","478","478","478","0.9090909090909091","0.9090909090909091","0.9090909090909091","478","478","478","0.9090909090909091","0.9090909090909091","0.9090909090909091","478","478","478","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"384000","480","480","480","0.9090909090909091","0.9090909090909091","0.9090909090909091","480","480","480","0.9090909090909091","0.9090909090909091","0.9090909090909091","480","480","480","0.8181818181818182","0.8181818181818182","0.8181818181818182","480","480","480","0.9090909090909091","0.9090909090909091","0.9090909090909091","480","480","480","0.9090909090909091","0.9090909090909091","0.9090909090909091","480","480","480","0.9090909090909091","0.9090909090909091","0.9090909090909091","480","480","480","0.9090909090909091","0.9090909090909091","0.9090909090909091","480","480","480","0.9090909090909091","0.9090909090909091","0.9090909090909091","480","480","480","0.9090909090909091","0.9090909090909091","0.9090909090909091","480","480","480","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"385600","482","482","482","0.9090909090909091","0.9090909090909091","0.9090909090909091","482","482","482","0.9090909090909091","0.9090909090909091","0.9090909090909091","482","482","482","0.9090909090909091","0.9090909090909091","0.9090909090909091","482","482","482","0.9090909090909091","0.9090909090909091","0.9090909090909091","482","482","482","0.9090909090909091","0.9090909090909091","0.9090909090909091","482","482","482","0.9090909090909091","0.9090909090909091","0.9090909090909091","482","482","482","0.9090909090909091","0.9090909090909091","0.9090909090909091","482","482","482","0.9090909090909091","0.9090909090909091","0.9090909090909091","482","482","482","0.9090909090909091","0.9090909090909091","0.9090909090909091","482","482","482","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"387200","484","484","484","0.9090909090909091","0.9090909090909091","0.9090909090909091","484","484","484","0.9090909090909091","0.9090909090909091","0.9090909090909091","484","484","484","0.9090909090909091","0.9090909090909091","0.9090909090909091","484","484","484","0.9090909090909091","0.9090909090909091","0.9090909090909091","484","484","484","0.9090909090909091","0.9090909090909091","0.9090909090909091","484","484","484","0.9090909090909091","0.9090909090909091","0.9090909090909091","484","484","484","0.9090909090909091","0.9090909090909091","0.9090909090909091","484","484","484","0.9090909090909091","0.9090909090909091","0.9090909090909091","484","484","484","0.9090909090909091","0.9090909090909091","0.9090909090909091","484","484","484","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"388800","486","486","486","0.9090909090909091","0.9090909090909091","0.9090909090909091","486","486","486","0.9090909090909091","0.9090909090909091","0.9090909090909091","486","486","486","0.9090909090909091","0.9090909090909091","0.9090909090909091","486","486","486","0.9090909090909091","0.9090909090909091","0.9090909090909091","486","486","486","0.9090909090909091","0.9090909090909091","0.9090909090909091","486","486","486","0.9090909090909091","0.9090909090909091","0.9090909090909091","486","486","486","0.9090909090909091","0.9090909090909091","0.9090909090909091","486","486","486","0.9090909090909091","0.9090909090909091","0.9090909090909091","486","486","486","0.9090909090909091","0.9090909090909091","0.9090909090909091","486","486","486","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"390400","488","488","488","0.9090909090909091","0.9090909090909091","0.9090909090909091","488","488","488","0.9090909090909091","0.9090909090909091","0.9090909090909091","488","488","488","0.9090909090909091","0.9090909090909091","0.9090909090909091","488","488","488","0.9090909090909091","0.9090909090909091","0.9090909090909091","488","488","488","0.9090909090909091","0.9090909090909091","0.9090909090909091","488","488","488","0.9090909090909091","0.9090909090909091","0.9090909090909091","488","488","488","0.9090909090909091","0.9090909090909091","0.9090909090909091","488","488","488","0.9090909090909091","0.9090909090909091","0.9090909090909091","488","488","488","0.9090909090909091","0.9090909090909091","0.9090909090909091","488","488","488","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"392000","490","490","490","0.9090909090909091","0.9090909090909091","0.9090909090909091","490","490","490","0.9090909090909091","0.9090909090909091","0.9090909090909091","490","490","490","0.9090909090909091","0.9090909090909091","0.9090909090909091","490","490","490","0.9090909090909091","0.9090909090909091","0.9090909090909091","490","490","490","0.9090909090909091","0.9090909090909091","0.9090909090909091","490","490","490","0.9090909090909091","0.9090909090909091","0.9090909090909091","490","490","490","0.9090909090909091","0.9090909090909091","0.9090909090909091","490","490","490","0.9090909090909091","0.9090909090909091","0.9090909090909091","490","490","490","0.9090909090909091","0.9090909090909091","0.9090909090909091","490","490","490","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"393600","492","492","492","0.9090909090909091","0.9090909090909091","0.9090909090909091","492","492","492","0.9090909090909091","0.9090909090909091","0.9090909090909091","492","492","492","0.9090909090909091","0.9090909090909091","0.9090909090909091","492","492","492","0.9090909090909091","0.9090909090909091","0.9090909090909091","492","492","492","0.9090909090909091","0.9090909090909091","0.9090909090909091","492","492","492","0.9090909090909091","0.9090909090909091","0.9090909090909091","492","492","492","0.9090909090909091","0.9090909090909091","0.9090909090909091","492","492","492","0.9090909090909091","0.9090909090909091","0.9090909090909091","492","492","492","0.9090909090909091","0.9090909090909091","0.9090909090909091","492","492","492","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"395200","494","494","494","0.9090909090909091","0.9090909090909091","0.9090909090909091","494","494","494","0.9090909090909091","0.9090909090909091","0.9090909090909091","494","494","494","0.9090909090909091","0.9090909090909091","0.9090909090909091","494","494","494","0.9090909090909091","0.9090909090909091","0.9090909090909091","494","494","494","0.9090909090909091","0.9090909090909091","0.9090909090909091","494","494","494","0.9090909090909091","0.9090909090909091","0.9090909090909091","494","494","494","0.9090909090909091","0.9090909090909091","0.9090909090909091","494","494","494","0.9090909090909091","0.9090909090909091","0.9090909090909091","494","494","494","0.9090909090909091","0.9090909090909091","0.9090909090909091","494","494","494","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"396800","496","496","496","0.9090909090909091","0.9090909090909091","0.9090909090909091","496","496","496","0.9090909090909091","0.9090909090909091","0.9090909090909091","496","496","496","0.9090909090909091","0.9090909090909091","0.9090909090909091","496","496","496","0.9090909090909091","0.9090909090909091","0.9090909090909091","496","496","496","0.9090909090909091","0.9090909090909091","0.9090909090909091","496","496","496","0.9090909090909091","0.9090909090909091","0.9090909090909091","496","496","496","0.9090909090909091","0.9090909090909091","0.9090909090909091","496","496","496","0.9090909090909091","0.9090909090909091","0.9090909090909091","496","496","496","0.9090909090909091","0.9090909090909091","0.9090909090909091","496","496","496","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"398400","498","498","498","0.9090909090909091","0.9090909090909091","0.9090909090909091","498","498","498","0.9090909090909091","0.9090909090909091","0.9090909090909091","498","498","498","0.9090909090909091","0.9090909090909091","0.9090909090909091","498","498","498","0.9090909090909091","0.9090909090909091","0.9090909090909091","498","498","498","0.9090909090909091","0.9090909090909091","0.9090909090909091","498","498","498","0.9090909090909091","0.9090909090909091","0.9090909090909091","498","498","498","0.9090909090909091","0.9090909090909091","0.9090909090909091","498","498","498","0.9090909090909091","0.9090909090909091","0.9090909090909091","498","498","498","0.9090909090909091","0.9090909090909091","0.9090909090909091","498","498","498","0.9090909090909091","0.9090909090909091","0.9090909090909091"
