"time_steps","wandering-sweep-4 - _step","wandering-sweep-4 - _step__MIN","wandering-sweep-4 - _step__MAX","wandering-sweep-4 - agent_avg_eval_r_mean","wandering-sweep-4 - agent_avg_eval_r_mean__MIN","wandering-sweep-4 - agent_avg_eval_r_mean__MAX","sweet-sweep-3 - _step","sweet-sweep-3 - _step__MIN","sweet-sweep-3 - _step__MAX","sweet-sweep-3 - agent_avg_eval_r_mean","sweet-sweep-3 - agent_avg_eval_r_mean__MIN","sweet-sweep-3 - agent_avg_eval_r_mean__MAX","lucky-sweep-2 - _step","lucky-sweep-2 - _step__MIN","lucky-sweep-2 - _step__MAX","lucky-sweep-2 - agent_avg_eval_r_mean","lucky-sweep-2 - agent_avg_eval_r_mean__MIN","lucky-sweep-2 - agent_avg_eval_r_mean__MAX","clear-sweep-1 - _step","clear-sweep-1 - _step__MIN","clear-sweep-1 - _step__MAX","clear-sweep-1 - agent_avg_eval_r_mean","clear-sweep-1 - agent_avg_eval_r_mean__MIN","clear-sweep-1 - agent_avg_eval_r_mean__MAX","playful-sweep-10 - _step","playful-sweep-10 - _step__MIN","playful-sweep-10 - _step__MAX","playful-sweep-10 - agent_avg_eval_r_mean","playful-sweep-10 - agent_avg_eval_r_mean__MIN","playful-sweep-10 - agent_avg_eval_r_mean__MAX","fresh-sweep-8 - _step","fresh-sweep-8 - _step__MIN","fresh-sweep-8 - _step__MAX","fresh-sweep-8 - agent_avg_eval_r_mean","fresh-sweep-8 - agent_avg_eval_r_mean__MIN","fresh-sweep-8 - agent_avg_eval_r_mean__MAX","jumping-sweep-5 - _step","jumping-sweep-5 - _step__MIN","jumping-sweep-5 - _step__MAX","jumping-sweep-5 - agent_avg_eval_r_mean","jumping-sweep-5 - agent_avg_eval_r_mean__MIN","jumping-sweep-5 - agent_avg_eval_r_mean__MAX","good-sweep-4 - _step","good-sweep-4 - _step__MIN","good-sweep-4 - _step__MAX","good-sweep-4 - agent_avg_eval_r_mean","good-sweep-4 - agent_avg_eval_r_mean__MIN","good-sweep-4 - agent_avg_eval_r_mean__MAX","sandy-sweep-3 - _step","sandy-sweep-3 - _step__MIN","sandy-sweep-3 - _step__MAX","sandy-sweep-3 - agent_avg_eval_r_mean","sandy-sweep-3 - agent_avg_eval_r_mean__MIN","sandy-sweep-3 - agent_avg_eval_r_mean__MAX","youthful-sweep-1 - _step","youthful-sweep-1 - _step__MIN","youthful-sweep-1 - _step__MAX","youthful-sweep-1 - agent_avg_eval_r_mean","youthful-sweep-1 - agent_avg_eval_r_mean__MIN","youthful-sweep-1 - agent_avg_eval_r_mean__MAX"
"360000","1200","1200","1200","35.135351689268624","35.135351689268624","35.135351689268624","1200","1200","1200","32.34000911448438","32.34000911448438","32.34000911448438","1200","1200","1200","33.86825753845974","33.86825753845974","33.86825753845974","1200","1200","1200","32.370765753543395","32.370765753543395","32.370765753543395","1200","1200","1200","30.76054933006336","30.76054933006336","30.76054933006336","1200","1200","1200","28.889169525267924","28.889169525267924","28.889169525267924","1200","1200","1200","31.50902393753784","31.50902393753784","31.50902393753784","1200","1200","1200","30.907544918547366","30.907544918547366","30.907544918547366","1200","1200","1200","33.29003410800693","33.29003410800693","33.29003410800693","1200","1200","1200","34.443752269458734","34.443752269458734","34.443752269458734"
"361500","1205","1205","1205","35.14753063271382","35.14753063271382","35.14753063271382","1205","1205","1205","32.24294292145749","32.24294292145749","32.24294292145749","1205","1205","1205","33.84758406738202","33.84758406738202","33.84758406738202","1205","1205","1205","32.421818968293955","32.421818968293955","32.421818968293955","1205","1205","1205","30.698520402291354","30.698520402291354","30.698520402291354","1205","1205","1205","28.922066978454197","28.922066978454197","28.922066978454197","1205","1205","1205","31.154068931176234","31.154068931176234","31.154068931176234","1205","1205","1205","30.96189233065174","30.96189233065174","30.96189233065174","1205","1205","1205","33.57737396934456","33.57737396934456","33.57737396934456","1205","1205","1205","34.53739431543527","34.53739431543527","34.53739431543527"
"363000","1210","1210","1210","35.33948547266689","35.33948547266689","35.33948547266689","1210","1210","1210","32.06521770989778","32.06521770989778","32.06521770989778","1210","1210","1210","33.66226010980303","33.66226010980303","33.66226010980303","1210","1210","1210","31.90433937893432","31.90433937893432","31.90433937893432","1210","1210","1210","31.34852388134454","31.34852388134454","31.34852388134454","1210","1210","1210","28.968265190339903","28.968265190339903","28.968265190339903","1210","1210","1210","31.174446714337456","31.174446714337456","31.174446714337456","1210","1210","1210","31.437566241592023","31.437566241592023","31.437566241592023","1210","1210","1210","34.02393956896837","34.02393956896837","34.02393956896837","1210","1210","1210","34.82243881548365","34.82243881548365","34.82243881548365"
"364500","1215","1215","1215","35.26480739764279","35.26480739764279","35.26480739764279","1215","1215","1215","31.5415159239035","31.5415159239035","31.5415159239035","1215","1215","1215","33.31361869737565","33.31361869737565","33.31361869737565","1215","1215","1215","32.11754273574886","32.11754273574886","32.11754273574886","1215","1215","1215","31.750044077000076","31.750044077000076","31.750044077000076","1215","1215","1215","29.541998417941354","29.541998417941354","29.541998417941354","1215","1215","1215","30.553104543299877","30.553104543299877","30.553104543299877","1215","1215","1215","31.06610194370719","31.06610194370719","31.06610194370719","1215","1215","1215","33.86357194094235","33.86357194094235","33.86357194094235","1215","1215","1215","35.3825279258368","35.3825279258368","35.3825279258368"
"366000","1220","1220","1220","35.02610514106415","35.02610514106415","35.02610514106415","1220","1220","1220","31.632621245525037","31.632621245525037","31.632621245525037","1220","1220","1220","33.20987605107045","33.20987605107045","33.20987605107045","1220","1220","1220","32.460656344951985","32.460656344951985","32.460656344951985","1220","1220","1220","31.024085528714988","31.024085528714988","31.024085528714988","1220","1220","1220","29.67031132737895","29.67031132737895","29.67031132737895","1220","1220","1220","30.74170621471796","30.74170621471796","30.74170621471796","1220","1220","1220","31.00445665714986","31.00445665714986","31.00445665714986","1220","1220","1220","33.719058533385706","33.719058533385706","33.719058533385706","1220","1220","1220","35.453939656793956","35.453939656793956","35.453939656793956"
"367500","1225","1225","1225","35.198538787888374","35.198538787888374","35.198538787888374","1225","1225","1225","31.783438103931015","31.783438103931015","31.783438103931015","1225","1225","1225","32.962862541176555","32.962862541176555","32.962862541176555","1225","1225","1225","32.478182436346124","32.478182436346124","32.478182436346124","1225","1225","1225","31.300612862389762","31.300612862389762","31.300612862389762","1225","1225","1225","29.439769718958036","29.439769718958036","29.439769718958036","1225","1225","1225","30.96210574001161","30.96210574001161","30.96210574001161","1225","1225","1225","31.835568970115094","31.835568970115094","31.835568970115094","1225","1225","1225","34.24834161726011","34.24834161726011","34.24834161726011","1225","1225","1225","35.03641581791956","35.03641581791956","35.03641581791956"
"369000","1230","1230","1230","35.235212099361476","35.235212099361476","35.235212099361476","1230","1230","1230","31.912970945730606","31.912970945730606","31.912970945730606","1230","1230","1230","32.96232997560932","32.96232997560932","32.96232997560932","1230","1230","1230","32.01808501470419","32.01808501470419","32.01808501470419","1230","1230","1230","31.485436097987414","31.485436097987414","31.485436097987414","1230","1230","1230","29.307997291787302","29.307997291787302","29.307997291787302","1230","1230","1230","30.579480347504855","30.579480347504855","30.579480347504855","1230","1230","1230","31.60120401830155","31.60120401830155","31.60120401830155","1230","1230","1230","33.836593821648925","33.836593821648925","33.836593821648925","1230","1230","1230","35.44211158282572","35.44211158282572","35.44211158282572"
"370500","1235","1235","1235","35.36568507613991","35.36568507613991","35.36568507613991","1235","1235","1235","32.400011269534076","32.400011269534076","32.400011269534076","1235","1235","1235","32.94114227441604","32.94114227441604","32.94114227441604","1235","1235","1235","31.337419140663766","31.337419140663766","31.337419140663766","1235","1235","1235","31.754270608706356","31.754270608706356","31.754270608706356","1235","1235","1235","29.38693359375933","29.38693359375933","29.38693359375933","1235","1235","1235","30.926756662443907","30.926756662443907","30.926756662443907","1235","1235","1235","31.731049304333975","31.731049304333975","31.731049304333975","1235","1235","1235","34.24397354445845","34.24397354445845","34.24397354445845","1235","1235","1235","34.80290522338671","34.80290522338671","34.80290522338671"
"372000","1240","1240","1240","35.47024838394961","35.47024838394961","35.47024838394961","1240","1240","1240","32.47038950061679","32.47038950061679","32.47038950061679","1240","1240","1240","33.56975567754665","33.56975567754665","33.56975567754665","1240","1240","1240","31.112922675174083","31.112922675174083","31.112922675174083","1240","1240","1240","31.99070968363026","31.99070968363026","31.99070968363026","1240","1240","1240","29.302407490878203","29.302407490878203","29.302407490878203","1240","1240","1240","30.818822981085233","30.818822981085233","30.818822981085233","1240","1240","1240","32.30595237682393","32.30595237682393","32.30595237682393","1240","1240","1240","34.38503018789383","34.38503018789383","34.38503018789383","1240","1240","1240","34.5521383921459","34.5521383921459","34.5521383921459"
"373500","1245","1245","1245","35.239572453589446","35.239572453589446","35.239572453589446","1245","1245","1245","32.04426878386728","32.04426878386728","32.04426878386728","1245","1245","1245","33.39211663576314","33.39211663576314","33.39211663576314","1245","1245","1245","31.587003795606055","31.587003795606055","31.587003795606055","1245","1245","1245","32.81359664202794","32.81359664202794","32.81359664202794","1245","1245","1245","29.897850406501583","29.897850406501583","29.897850406501583","1245","1245","1245","29.968357839622954","29.968357839622954","29.968357839622954","1245","1245","1245","32.99083260905324","32.99083260905324","32.99083260905324","1245","1245","1245","34.46511114644953","34.46511114644953","34.46511114644953","1245","1245","1245","35.031073219459614","35.031073219459614","35.031073219459614"
"375000","1250","1250","1250","35.364235022454324","35.364235022454324","35.364235022454324","1250","1250","1250","31.31444565676847","31.31444565676847","31.31444565676847","1250","1250","1250","34.123972942900764","34.123972942900764","34.123972942900764","1250","1250","1250","32.65558508858353","32.65558508858353","32.65558508858353","1250","1250","1250","33.29904647430486","33.29904647430486","33.29904647430486","1250","1250","1250","29.833686102443522","29.833686102443522","29.833686102443522","1250","1250","1250","30.11795773555826","30.11795773555826","30.11795773555826","1250","1250","1250","32.88041855080071","32.88041855080071","32.88041855080071","1250","1250","1250","34.74549291982319","34.74549291982319","34.74549291982319","1250","1250","1250","34.85424263272552","34.85424263272552","34.85424263272552"
"376500","1255","1255","1255","35.127491049962345","35.127491049962345","35.127491049962345","1255","1255","1255","30.861706373167436","30.861706373167436","30.861706373167436","1255","1255","1255","34.86048422172204","34.86048422172204","34.86048422172204","1255","1255","1255","32.15992477765692","32.15992477765692","32.15992477765692","1255","1255","1255","33.72375201386157","33.72375201386157","33.72375201386157","1255","1255","1255","29.70044651195802","29.70044651195802","29.70044651195802","1255","1255","1255","30.184143946228644","30.184143946228644","30.184143946228644","1255","1255","1255","33.69558547084925","33.69558547084925","33.69558547084925","1255","1255","1255","35.03648946259148","35.03648946259148","35.03648946259148","1255","1255","1255","33.98984683547253","33.98984683547253","33.98984683547253"
"378000","1260","1260","1260","34.83913475336431","34.83913475336431","34.83913475336431","1260","1260","1260","30.55183059765295","30.55183059765295","30.55183059765295","1260","1260","1260","34.88607073495347","34.88607073495347","34.88607073495347","1260","1260","1260","32.55501858857361","32.55501858857361","32.55501858857361","1260","1260","1260","33.648638319200785","33.648638319200785","33.648638319200785","1260","1260","1260","29.736021836810714","29.736021836810714","29.736021836810714","1260","1260","1260","30.808949579783178","30.808949579783178","30.808949579783178","1260","1260","1260","33.49825648260612","33.49825648260612","33.49825648260612","1260","1260","1260","34.97095455634376","34.97095455634376","34.97095455634376","1260","1260","1260","34.1641674020348","34.1641674020348","34.1641674020348"
"379500","1265","1265","1265","34.984165484980295","34.984165484980295","34.984165484980295","1265","1265","1265","31.240803375621116","31.240803375621116","31.240803375621116","1265","1265","1265","34.97435350090607","34.97435350090607","34.97435350090607","1265","1265","1265","32.17843744509739","32.17843744509739","32.17843744509739","1265","1265","1265","33.60975197021848","33.60975197021848","33.60975197021848","1265","1265","1265","29.964853061475015","29.964853061475015","29.964853061475015","1265","1265","1265","31.097302900649375","31.097302900649375","31.097302900649375","1265","1265","1265","33.47412972354801","33.47412972354801","33.47412972354801","1265","1265","1265","34.86858962323939","34.86858962323939","34.86858962323939","1265","1265","1265","33.83508361000195","33.83508361000195","33.83508361000195"
"381000","1270","1270","1270","34.73132258468796","34.73132258468796","34.73132258468796","1270","1270","1270","31.4374327800307","31.4374327800307","31.4374327800307","1270","1270","1270","34.51652969226467","34.51652969226467","34.51652969226467","1270","1270","1270","32.622035361564265","32.622035361564265","32.622035361564265","1270","1270","1270","34.186101243688746","34.186101243688746","34.186101243688746","1270","1270","1270","30.5831343864858","30.5831343864858","30.5831343864858","1270","1270","1270","31.172200849764934","31.172200849764934","31.172200849764934","1270","1270","1270","33.648703637423786","33.648703637423786","33.648703637423786","1270","1270","1270","34.889386138572775","34.889386138572775","34.889386138572775","1270","1270","1270","33.78942639136997","33.78942639136997","33.78942639136997"
"382500","1275","1275","1275","35.10950961969996","35.10950961969996","35.10950961969996","1275","1275","1275","31.108047174397743","31.108047174397743","31.108047174397743","1275","1275","1275","34.82282707607035","34.82282707607035","34.82282707607035","1275","1275","1275","32.353184589314765","32.353184589314765","32.353184589314765","1275","1275","1275","34.275507407615585","34.275507407615585","34.275507407615585","1275","1275","1275","30.481020554945218","30.481020554945218","30.481020554945218","1275","1275","1275","31.93401067153942","31.93401067153942","31.93401067153942","1275","1275","1275","33.112401544100436","33.112401544100436","33.112401544100436","1275","1275","1275","34.52837729471832","34.52837729471832","34.52837729471832","1275","1275","1275","33.70021912692434","33.70021912692434","33.70021912692434"
"384000","1280","1280","1280","34.78686146243755","34.78686146243755","34.78686146243755","1280","1280","1280","30.8909785767038","30.8909785767038","30.8909785767038","1280","1280","1280","35.16933277344016","35.16933277344016","35.16933277344016","1280","1280","1280","32.59010752315705","32.59010752315705","32.59010752315705","1280","1280","1280","33.910537837526256","33.910537837526256","33.910537837526256","1280","1280","1280","30.726282492930064","30.726282492930064","30.726282492930064","1280","1280","1280","32.04391475524549","32.04391475524549","32.04391475524549","1280","1280","1280","33.111174224371446","33.111174224371446","33.111174224371446","1280","1280","1280","34.56540652223655","34.56540652223655","34.56540652223655","1280","1280","1280","33.178047183047234","33.178047183047234","33.178047183047234"
"385500","1285","1285","1285","34.75693587831134","34.75693587831134","34.75693587831134","1285","1285","1285","30.789263832865164","30.789263832865164","30.789263832865164","1285","1285","1285","35.22136565317579","35.22136565317579","35.22136565317579","1285","1285","1285","32.714637109131694","32.714637109131694","32.714637109131694","1285","1285","1285","34.0935399627813","34.0935399627813","34.0935399627813","1285","1285","1285","30.473958353858976","30.473958353858976","30.473958353858976","1285","1285","1285","32.160243592674554","32.160243592674554","32.160243592674554","1285","1285","1285","33.520095827549106","33.520095827549106","33.520095827549106","1285","1285","1285","34.70524697352724","34.70524697352724","34.70524697352724","1285","1285","1285","33.76931825591904","33.76931825591904","33.76931825591904"
