"time_steps","silvery-sweep-6 - _step","silvery-sweep-6 - _step__MIN","silvery-sweep-6 - _step__MAX","silvery-sweep-6 - r_mean","silvery-sweep-6 - r_mean__MIN","silvery-sweep-6 - r_mean__MAX","jumping-sweep-5 - _step","jumping-sweep-5 - _step__MIN","jumping-sweep-5 - _step__MAX","jumping-sweep-5 - r_mean","jumping-sweep-5 - r_mean__MIN","jumping-sweep-5 - r_mean__MAX","zany-sweep-4 - _step","zany-sweep-4 - _step__MIN","zany-sweep-4 - _step__MAX","zany-sweep-4 - r_mean","zany-sweep-4 - r_mean__MIN","zany-sweep-4 - r_mean__MAX","visionary-sweep-3 - _step","visionary-sweep-3 - _step__MIN","visionary-sweep-3 - _step__MAX","visionary-sweep-3 - r_mean","visionary-sweep-3 - r_mean__MIN","visionary-sweep-3 - r_mean__MAX","wandering-sweep-2 - _step","wandering-sweep-2 - _step__MIN","wandering-sweep-2 - _step__MAX","wandering-sweep-2 - r_mean","wandering-sweep-2 - r_mean__MIN","wandering-sweep-2 - r_mean__MAX","eager-sweep-5 - _step","eager-sweep-5 - _step__MIN","eager-sweep-5 - _step__MAX","eager-sweep-5 - r_mean","eager-sweep-5 - r_mean__MIN","eager-sweep-5 - r_mean__MAX","wild-sweep-3 - _step","wild-sweep-3 - _step__MIN","wild-sweep-3 - _step__MAX","wild-sweep-3 - r_mean","wild-sweep-3 - r_mean__MIN","wild-sweep-3 - r_mean__MAX","blooming-sweep-4 - _step","blooming-sweep-4 - _step__MIN","blooming-sweep-4 - _step__MAX","blooming-sweep-4 - r_mean","blooming-sweep-4 - r_mean__MIN","blooming-sweep-4 - r_mean__MAX","worldly-sweep-2 - _step","worldly-sweep-2 - _step__MIN","worldly-sweep-2 - _step__MAX","worldly-sweep-2 - r_mean","worldly-sweep-2 - r_mean__MIN","worldly-sweep-2 - r_mean__MAX","eager-sweep-1 - _step","eager-sweep-1 - _step__MIN","eager-sweep-1 - _step__MAX","eager-sweep-1 - r_mean","eager-sweep-1 - r_mean__MIN","eager-sweep-1 - r_mean__MAX"
"375000","18725","18725","18725","64.90081946012103","64.90081946012103","64.90081946012103","18725","18725","18725","68.00923528412969","68.00923528412969","68.00923528412969","18725","18725","18725","65.69833723714125","65.69833723714125","65.69833723714125","18725","18725","18725","64.03808038804644","64.03808038804644","64.03808038804644","18725","18725","18725","66.77131173762092","66.77131173762092","66.77131173762092","6225","6225","6225","59.90555158869843","59.90555158869843","59.90555158869843","6225","6225","6225","65.95324104153138","65.95324104153138","65.95324104153138","6225","6225","6225","64.02189093080315","64.02189093080315","64.02189093080315","6225","6225","6225","62.5359677220265","62.5359677220265","62.5359677220265","6225","6225","6225","63.57573414197294","63.57573414197294","63.57573414197294"
"375500","18750","18750","18750","68.26720949755487","68.26720949755487","68.26720949755487","18750","18750","18750","64.68146445118066","64.68146445118066","64.68146445118066","18750","18750","18750","63.69801751889415","63.69801751889415","63.69801751889415","18750","18750","18750","64.93257109112578","64.93257109112578","64.93257109112578","18750","18750","18750","66.4985304917546","66.4985304917546","66.4985304917546","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"376000","18775","18775","18775","67.57334641537153","67.57334641537153","67.57334641537153","18775","18775","18775","62.72325877489921","62.72325877489921","62.72325877489921","18775","18775","18775","62.99107888778472","62.99107888778472","62.99107888778472","18775","18775","18775","66.21842294918063","66.21842294918063","66.21842294918063","18775","18775","18775","68.18487064306626","68.18487064306626","68.18487064306626","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"376500","18800","18800","18800","62.866804861408454","62.866804861408454","62.866804861408454","18800","18800","18800","64.66997120442149","64.66997120442149","64.66997120442149","18800","18800","18800","65.1378940600023","65.1378940600023","65.1378940600023","18800","18800","18800","68.5216062852615","68.5216062852615","68.5216062852615","18800","18800","18800","69.4525624154701","69.4525624154701","69.4525624154701","6250","6250","6250","64.23152542304992","64.23152542304992","64.23152542304992","6250","6250","6250","63.27901115440065","63.27901115440065","63.27901115440065","6250","6250","6250","69.90326867669586","69.90326867669586","69.90326867669586","6250","6250","6250","68.18058770078468","68.18058770078468","68.18058770078468","6250","6250","6250","67.68661270563808","67.68661270563808","67.68661270563808"
"377000","18825","18825","18825","62.10431730054543","62.10431730054543","62.10431730054543","18825","18825","18825","68.70579703518297","68.70579703518297","68.70579703518297","18825","18825","18825","66.41037511081828","66.41037511081828","66.41037511081828","18825","18825","18825","68.05755436689024","68.05755436689024","68.05755436689024","18825","18825","18825","72.9711031372058","72.9711031372058","72.9711031372058","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"377500","18850","18850","18850","61.43280473132322","61.43280473132322","61.43280473132322","18850","18850","18850","69.90557867855881","69.90557867855881","69.90557867855881","18850","18850","18850","65.09809050054712","65.09809050054712","65.09809050054712","18850","18850","18850","68.7683358302337","68.7683358302337","68.7683358302337","18850","18850","18850","69.59791044598148","69.59791044598148","69.59791044598148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"378000","18875","18875","18875","64.38090347492923","64.38090347492923","64.38090347492923","18875","18875","18875","68.06106220400295","68.06106220400295","68.06106220400295","18875","18875","18875","60.760823214515334","60.760823214515334","60.760823214515334","18875","18875","18875","66.23832608178431","66.23832608178431","66.23832608178431","18875","18875","18875","65.43798542861761","65.43798542861761","65.43798542861761","6275","6275","6275","69.76835022365071","69.76835022365071","69.76835022365071","6275","6275","6275","68.27636177652931","68.27636177652931","68.27636177652931","6275","6275","6275","67.71385084856202","67.71385084856202","67.71385084856202","6275","6275","6275","68.65554667604391","68.65554667604391","68.65554667604391","6275","6275","6275","70.45461689984673","70.45461689984673","70.45461689984673"
"378500","18900","18900","18900","64.82912981113739","64.82912981113739","64.82912981113739","18900","18900","18900","64.92776780658926","64.92776780658926","64.92776780658926","18900","18900","18900","63.30842015686605","63.30842015686605","63.30842015686605","18900","18900","18900","65.83797583180275","65.83797583180275","65.83797583180275","18900","18900","18900","65.59476076155656","65.59476076155656","65.59476076155656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"379000","18925","18925","18925","67.26689433977356","67.26689433977356","67.26689433977356","18925","18925","18925","65.1257732660589","65.1257732660589","65.1257732660589","18925","18925","18925","65.13944774403845","65.13944774403845","65.13944774403845","18925","18925","18925","68.42614578811677","68.42614578811677","68.42614578811677","18925","18925","18925","67.07535402966234","67.07535402966234","67.07535402966234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"379500","18950","18950","18950","66.84623362541016","66.84623362541016","66.84623362541016","18950","18950","18950","66.26197482863812","66.26197482863812","66.26197482863812","18950","18950","18950","66.57084876183117","66.57084876183117","66.57084876183117","18950","18950","18950","69.1775945280449","69.1775945280449","69.1775945280449","18950","18950","18950","69.53240726553523","69.53240726553523","69.53240726553523","6300","6300","6300","66.844022880492","66.844022880492","66.844022880492","6300","6300","6300","61.27181958796927","61.27181958796927","61.27181958796927","6300","6300","6300","65.96132723109146","65.96132723109146","65.96132723109146","6300","6300","6300","67.48438225011917","67.48438225011917","67.48438225011917","6300","6300","6300","64.44024786425084","64.44024786425084","64.44024786425084"
"380000","18975","18975","18975","67.42551660754224","67.42551660754224","67.42551660754224","18975","18975","18975","67.64477976303357","67.64477976303357","67.64477976303357","18975","18975","18975","66.03928498832683","66.03928498832683","66.03928498832683","18975","18975","18975","69.30056336698458","69.30056336698458","69.30056336698458","18975","18975","18975","69.6656980454811","69.6656980454811","69.6656980454811","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"380500","19000","19000","19000","65.18059136511769","65.18059136511769","65.18059136511769","19000","19000","19000","67.05805828212664","67.05805828212664","67.05805828212664","19000","19000","19000","69.35014038473513","69.35014038473513","69.35014038473513","19000","19000","19000","66.08286459172946","66.08286459172946","66.08286459172946","19000","19000","19000","69.3968574717707","69.3968574717707","69.3968574717707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"381000","19025","19025","19025","68.5035829485286","68.5035829485286","68.5035829485286","19025","19025","19025","64.3178488708851","64.3178488708851","64.3178488708851","19025","19025","19025","70.37470333979216","70.37470333979216","70.37470333979216","19025","19025","19025","68.39848433006662","68.39848433006662","68.39848433006662","19025","19025","19025","62.99538966607293","62.99538966607293","62.99538966607293","6325","6325","6325","66.75519460844411","66.75519460844411","66.75519460844411","6325","6325","6325","61.111902148961725","61.111902148961725","61.111902148961725","6325","6325","6325","65.53637616640124","65.53637616640124","65.53637616640124","6325","6325","6325","62.562659333839655","62.562659333839655","62.562659333839655","6325","6325","6325","68.61042701749045","68.61042701749045","68.61042701749045"
"381500","19050","19050","19050","64.0792756005271","64.0792756005271","64.0792756005271","19050","19050","19050","65.55035041992858","65.55035041992858","65.55035041992858","19050","19050","19050","69.87761808439409","69.87761808439409","69.87761808439409","19050","19050","19050","65.00608826570388","65.00608826570388","65.00608826570388","19050","19050","19050","59.703976836284525","59.703976836284525","59.703976836284525","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"382000","19075","19075","19075","62.79591099669142","62.79591099669142","62.79591099669142","19075","19075","19075","64.60672196752098","64.60672196752098","64.60672196752098","19075","19075","19075","64.22524991609386","64.22524991609386","64.22524991609386","19075","19075","19075","66.60595691111695","66.60595691111695","66.60595691111695","19075","19075","19075","61.015789639878875","61.015789639878875","61.015789639878875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"382500","19100","19100","19100","60.536624693273126","60.536624693273126","60.536624693273126","19100","19100","19100","64.01293825921647","64.01293825921647","64.01293825921647","19100","19100","19100","61.7589028796423","61.7589028796423","61.7589028796423","19100","19100","19100","64.19938323929154","64.19938323929154","64.19938323929154","19100","19100","19100","60.888747363156284","60.888747363156284","60.888747363156284","6350","6350","6350","66.67387514733524","66.67387514733524","66.67387514733524","6350","6350","6350","61.13304682429744","61.13304682429744","61.13304682429744","6350","6350","6350","66.36544749267485","66.36544749267485","66.36544749267485","6350","6350","6350","65.91206821979635","65.91206821979635","65.91206821979635","6350","6350","6350","68.89091370978716","68.89091370978716","68.89091370978716"
"383000","19125","19125","19125","63.39650672756472","63.39650672756472","63.39650672756472","19125","19125","19125","66.01686240736716","66.01686240736716","66.01686240736716","19125","19125","19125","62.66925649263437","62.66925649263437","62.66925649263437","19125","19125","19125","64.53795468739699","64.53795468739699","64.53795468739699","19125","19125","19125","63.85191469932852","63.85191469932852","63.85191469932852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"383500","19150","19150","19150","66.14371794008511","66.14371794008511","66.14371794008511","19150","19150","19150","65.10772706123308","65.10772706123308","65.10772706123308","19150","19150","19150","65.33972258154499","65.33972258154499","65.33972258154499","19150","19150","19150","66.33560977421433","66.33560977421433","66.33560977421433","19150","19150","19150","62.53133633634222","62.53133633634222","62.53133633634222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"384000","19175","19175","19175","71.27265831818356","71.27265831818356","71.27265831818356","19175","19175","19175","67.10766824663492","67.10766824663492","67.10766824663492","19175","19175","19175","67.34467649695308","67.34467649695308","67.34467649695308","19175","19175","19175","67.97555520211193","67.97555520211193","67.97555520211193","19175","19175","19175","64.60545710406143","64.60545710406143","64.60545710406143","6375","6375","6375","63.94783440467957","63.94783440467957","63.94783440467957","6375","6375","6375","63.79494345588904","63.79494345588904","63.79494345588904","6375","6375","6375","62.92359890800685","62.92359890800685","62.92359890800685","6375","6375","6375","68.56582658710211","68.56582658710211","68.56582658710211","6375","6375","6375","70.48220344353125","70.48220344353125","70.48220344353125"
"384500","19200","19200","19200","69.42509102676254","69.42509102676254","69.42509102676254","19200","19200","19200","66.95607848470469","66.95607848470469","66.95607848470469","19200","19200","19200","65.38998385932547","65.38998385932547","65.38998385932547","19200","19200","19200","69.2468899464652","69.2468899464652","69.2468899464652","19200","19200","19200","65.10008072662025","65.10008072662025","65.10008072662025","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"385000","19225","19225","19225","64.61435444712507","64.61435444712507","64.61435444712507","19225","19225","19225","66.99610462525771","66.99610462525771","66.99610462525771","19225","19225","19225","59.060464047973376","59.060464047973376","59.060464047973376","19225","19225","19225","64.69719932188525","64.69719932188525","64.69719932188525","19225","19225","19225","68.58803272827934","68.58803272827934","68.58803272827934","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
